datetime,open,high,low,close,volume
2026-02-13 09:15:00,82915.9375,83063.8515625,82905.1328125,82983.6875,0
2026-02-13 09:30:00,82985.328125,82985.328125,82794.109375,82910.1328125,0
2026-02-13 09:45:00,82902.1328125,82928.171875,82800.828125,82827.0703125,0
2026-02-13 10:00:00,82830.75,82890.09375,82814.2265625,82835.03125,0
2026-02-13 10:15:00,82832.3515625,82879.6328125,82776.890625,82871.46875,0
2026-02-13 10:30:00,82864.4765625,82981.9921875,82864.4765625,82949.2890625,0
2026-02-13 10:45:00,82946.1328125,82954.9765625,82847.15625,82914.6328125,0
2026-02-13 11:00:00,82917.171875,82924.1328125,82821.3984375,82880.171875,0
2026-02-13 11:15:00,82886.4765625,82891.8125,82803.5390625,82876.75,0
2026-02-13 11:30:00,82881.4921875,82881.4921875,82796.71875,82873.2421875,0
2026-02-13 11:45:00,82877.3203125,82885.8125,82845.2578125,82881.2734375,0
2026-02-13 12:00:00,82883.3984375,82953.1796875,82871.9609375,82935.4921875,0
2026-02-13 12:15:00,82933.9765625,83038.75,82880.7109375,82991.1484375,0
2026-02-13 12:30:00,82990.0390625,83035.6875,82950.953125,82973.1015625,0
2026-02-13 12:45:00,82975.09375,83007.90625,82818.28125,82837.1796875,0
2026-02-13 13:00:00,82836.3125,82948.171875,82796.8984375,82944.8671875,0
2026-02-13 13:15:00,82944.8671875,82983.3203125,82835.9296875,82864.4609375,0
2026-02-13 13:30:00,82865.1875,82878.5390625,82788.1328125,82815.3828125,0
2026-02-13 13:45:00,82817.296875,82817.640625,82699.640625,82780.90625,0
2026-02-13 14:00:00,82779.703125,82817.7578125,82733.796875,82800.859375,0
2026-02-13 14:15:00,82804.7265625,82817.3125,82747.7421875,82801.7734375,0
2026-02-13 14:30:00,82797.3515625,82809.34375,82706.296875,82742.890625,0
2026-02-13 14:45:00,82744.203125,82783.453125,82720.828125,82767.4609375,0
2026-02-13 15:00:00,82768.1015625,82778.4296875,82615.25,82620.3828125,0
2026-02-13 15:15:00,82619.921875,82668.609375,82619.921875,82626.7890625,0
2026-02-16 09:15:00,82469.65625,82680.4609375,82316.640625,82611.203125,0
2026-02-16 09:30:00,82608.0,82784.9296875,82563.6484375,82578.2265625,0
2026-02-16 09:45:00,82577.140625,82701.3515625,82503.203125,82696.296875,0
2026-02-16 10:00:00,82694.5625,82884.3203125,82694.3828125,82852.6484375,0
2026-02-16 10:15:00,82854.046875,82903.7890625,82777.640625,82799.078125,0
2026-02-16 10:30:00,82798.296875,82834.328125,82768.4375,82786.2421875,0
2026-02-16 10:45:00,82786.90625,82814.7890625,82718.6328125,82765.609375,0
2026-02-16 11:00:00,82766.15625,82806.75,82721.109375,82790.90625,0
2026-02-16 11:15:00,82791.53125,82823.171875,82721.578125,82731.1875,0
2026-02-16 11:30:00,82736.5625,82786.6171875,82723.90625,82755.5703125,0
2026-02-16 11:45:00,82756.0703125,82769.90625,82698.6875,82765.3828125,0
2026-02-16 12:00:00,82767.859375,82859.6015625,82767.859375,82842.7421875,0
2026-02-16 12:15:00,82840.890625,82930.78125,82790.046875,82930.78125,0
