datetime,open,high,low,close,volume
2024-06-19,77543.21875,77851.6328125,76954.8671875,77337.59375,11100
2024-06-20,77554.828125,77643.09375,77100.359375,77478.9296875,8700
2024-06-21,77729.4765625,77808.453125,76802.0,77209.8984375,23200
2024-06-24,76885.6484375,77423.0234375,76745.9375,77341.078125,13900
2024-06-25,77529.1875,78164.7109375,77459.6015625,78053.5234375,8800
2024-06-26,78094.0234375,78759.3984375,77945.9375,78674.25,8600
2024-06-27,78758.671875,79396.03125,78467.34375,79243.1796875,9600
2024-06-28,79457.578125,79671.578125,78905.890625,79032.7265625,17200
2024-07-01,79043.3515625,79561.0,78971.7890625,79476.1875,0
2024-07-02,79840.3671875,79855.8671875,79231.109375,79441.453125,0
2024-07-03,80013.7734375,80074.296875,79754.953125,79986.796875,0
2024-07-04,80321.7890625,80392.640625,79986.40625,80049.671875,8800
2024-07-05,79778.9765625,80149.8671875,79478.9609375,79996.6015625,16200
2024-07-08,79915.0,80067.4609375,79731.828125,79960.3828125,14100
2024-07-09,80107.2109375,80397.171875,79998.5625,80351.640625,6200
2024-07-10,80481.359375,80481.359375,79435.7578125,79924.7734375,9300
2024-07-11,80170.09375,80170.09375,79464.3828125,79897.34375,8200
2024-07-12,80093.6171875,80893.5078125,79843.390625,80519.34375,18400
2024-07-15,80686.5390625,80862.5390625,80556.96875,80664.859375,16200
2024-07-16,80731.4921875,80898.296875,80598.0625,80716.546875,8700
2024-07-18,80514.25,81522.546875,80390.3671875,81343.4609375,9300
2024-07-19,81585.0625,81587.7578125,80499.1015625,80604.6484375,16100
2024-07-22,80408.8984375,80800.921875,80100.6484375,80502.078125,11400
2024-07-23,80724.296875,80766.40625,79224.3203125,80429.0390625,13100
2024-07-24,80343.3828125,80519.578125,79750.5078125,80148.8828125,9900
2024-07-25,79542.109375,80143.1015625,79477.828125,80039.796875,9700
2024-07-26,80158.5,81427.1796875,80013.6015625,81332.71875,18400
2024-07-29,81679.6484375,81908.4296875,81135.90625,81355.84375,19400
2024-07-30,81349.28125,81815.2734375,81230.4375,81455.3984375,10800
2024-07-31,81655.8984375,81828.0390625,81434.3203125,81741.34375,6900
2024-08-01,81949.6796875,82129.4921875,81700.2109375,81867.546875,14500
2024-08-02,81158.9921875,81345.6015625,80868.90625,80981.953125,19500
2024-08-05,78588.1875,79780.609375,78295.859375,78759.3984375,25100
2024-08-06,78981.96875,79852.078125,78496.5703125,78593.0703125,8900
2024-08-07,79565.3984375,79639.203125,79106.203125,79468.0078125,8600
2024-08-08,79420.4921875,79626.921875,78798.9375,78886.21875,8900
2024-08-09,79984.2421875,79984.2421875,79549.09375,79705.90625,8800
2024-08-12,79330.1171875,80106.1796875,79226.1328125,79648.921875,10500
2024-08-13,79552.5078125,79692.546875,78889.3828125,78956.03125,7400
2024-08-14,79065.21875,79228.9375,78895.71875,79105.8828125,10700
2024-08-16,79754.8515625,80518.2109375,79306.6875,80436.84375,13100
2024-08-19,80680.25,80724.3984375,80332.6484375,80424.6796875,10300
2024-08-20,80722.5390625,80942.9609375,80517.953125,80802.859375,6600
2024-08-21,80667.25,80952.828125,80626.3828125,80905.296875,5800
2024-08-22,81207.2421875,81236.453125,80954.0234375,81053.1875,5800
2024-08-23,81165.6484375,81231.4921875,80883.2578125,81086.2109375,10400
2024-08-26,81388.2578125,81824.2734375,81278.4375,81698.109375,16200
2024-08-27,81815.2265625,81919.109375,81600.5078125,81711.7578125,5700
2024-08-28,81779.84375,82039.2578125,81578.3203125,81785.5625,5100
2024-08-29,81822.5625,82285.828125,81682.78125,82134.609375,8400
2024-08-30,82637.03125,82637.03125,82256.0234375,82365.7734375,10300
2024-09-02,82725.28125,82725.28125,82440.9296875,82559.84375,9500
2024-09-03,82652.6875,82675.0625,82400.7578125,82555.4375,4300
2024-09-04,81845.5,82408.5390625,81833.6875,82352.640625,9100
2024-09-05,82469.7890625,82617.4921875,82130.4375,82201.15625,7000
2024-09-06,82171.078125,82254.7890625,80981.9296875,81183.9296875,14500
2024-09-09,80973.75,81653.359375,80895.046875,81559.5390625,7800
2024-09-10,81768.71875,82196.546875,81445.296875,81921.2890625,5600
2024-09-11,81928.1171875,82134.953125,81423.140625,81523.15625,7800
2024-09-12,81930.1796875,83116.1875,81534.2890625,82962.7109375,8300
2024-09-13,83091.546875,83092.9296875,82653.21875,82890.9375,12700
2024-09-16,82985.328125,83184.34375,82832.8203125,82988.78125,6900
2024-09-17,83084.6328125,83152.40625,82866.6796875,83079.65625,9800
2024-09-18,83037.1328125,83326.3828125,82700.6328125,82948.2265625,5100
2024-09-19,83359.171875,83773.609375,83071.65625,83184.796875,6600
2024-09-20,83603.0390625,84694.4609375,83187.640625,84544.3125,28700
2024-09-23,84651.1484375,84980.53125,84607.3828125,84928.609375,11100
2024-09-24,84860.7265625,85163.2265625,84716.0703125,84914.0390625,8700
2024-09-25,84836.453125,85247.421875,84743.0390625,85169.8671875,13500
2024-09-26,85167.5625,85930.4296875,85106.7421875,85836.1171875,9100
2024-09-27,85893.84375,85978.25,85474.578125,85571.8515625,9400
2024-09-30,85208.7578125,85359.6484375,84257.140625,84299.78125,11000
2024-10-01,84257.171875,84648.3984375,84098.9375,84266.2890625,6000
2024-10-03,83002.09375,83752.8125,82434.0234375,82497.1015625,19700
2024-10-04,82244.25,83368.3203125,81532.6796875,81688.453125,19200
2024-10-07,81926.9921875,82137.7734375,80726.0625,81050.0,17700
2024-10-08,80826.5625,81763.28125,80813.0703125,81634.8125,7200
2024-10-09,81954.578125,82319.2109375,81342.890625,81467.1015625,7500
2024-10-10,81832.65625,82002.84375,81538.9375,81611.40625,7600
2024-10-11,81478.4921875,81671.3828125,81304.1484375,81381.359375,8700
2024-10-14,81576.9296875,82072.171875,81541.203125,81973.046875,7700
2024-10-15,82101.859375,82300.4375,81635.5703125,81820.1171875,5500
2024-10-16,81646.6015625,81932.1484375,81358.2578125,81501.359375,5600
2024-10-17,81758.0703125,81781.3984375,80905.640625,81006.609375,6800
2024-10-18,80749.2578125,81391.1484375,80409.25,81224.75,9300
2024-10-21,81770.0234375,81770.0234375,80811.2265625,81151.2734375,7600
2024-10-22,81155.078125,81504.2421875,80149.53125,80220.71875,5600
2024-10-23,79921.1328125,80646.3125,79891.6796875,80081.9765625,6200
2024-10-24,80098.296875,80259.8203125,79813.0234375,80065.15625,4800
2024-10-25,80187.34375,80253.1875,79137.9765625,79402.2890625,13900
2024-10-28,79653.671875,80539.8125,79418.8203125,80005.0390625,10800
2024-10-29,80037.203125,80450.4765625,79421.3515625,80369.03125,9600
2024-10-30,80237.8515625,80435.609375,79821.9921875,79942.1796875,5900
2024-10-31,80044.953125,80044.953125,79287.9296875,79389.0625,9300
2024-11-01,80023.75,80023.75,79655.546875,79724.1171875,2300
2024-11-04,79713.140625,79713.140625,78232.6015625,78782.2421875,9500
2024-11-05,78542.15625,79523.1328125,78296.703125,79476.6328125,8600
2024-11-06,79771.8203125,80569.7265625,79459.1171875,80378.1328125,20200
2024-11-07,80563.421875,80563.421875,79419.34375,79541.7890625,8200
2024-11-08,79611.8984375,79807.2578125,79117.3671875,79486.3203125,10300
2024-11-11,79298.4609375,80102.140625,79001.34375,79496.1484375,16900
2024-11-12,79644.953125,79820.9765625,78547.84375,78675.1796875,6400
2024-11-13,78495.53125,78690.0234375,77533.296875,77690.953125,7400
2024-11-14,77636.9375,78055.5234375,77424.8125,77580.3125,10100
2024-11-18,77863.5390625,77886.96875,76965.0625,77339.0078125,8200
2024-11-19,77548.0,78451.6484375,77411.3125,77578.3828125,7200
2024-11-21,77711.109375,77711.109375,76802.7265625,77155.7890625,8800
2024-11-22,77349.7421875,79218.1875,77226.6875,79117.109375,17100
2024-11-25,80193.46875,80473.078125,79765.9921875,80109.8515625,14000
2024-11-26,80415.46875,80482.359375,79798.671875,80004.0625,10400
2024-11-27,80121.03125,80511.1484375,79844.4921875,80234.078125,5700
2024-11-28,80281.640625,80447.3984375,78918.921875,79043.7421875,7900
2024-11-29,79032.9921875,79923.8984375,79026.1796875,79802.7890625,8900
2024-12-02,79743.8671875,80337.8203125,79308.953125,80248.078125,7300
2024-12-03,80529.203125,80949.1015625,80244.78125,80845.75,9400
2024-12-04,81036.21875,81245.390625,80630.53125,80956.328125,7200
2024-12-05,81182.7421875,82317.7421875,80467.3671875,81765.859375,7500
2024-12-06,81887.5390625,81925.90625,81506.1875,81709.1171875,8800
2024-12-09,81602.578125,81783.28125,81411.546875,81508.4609375,6400
2024-12-10,81575.9609375,81726.34375,81182.6875,81510.046875,5600
2024-12-11,81568.390625,81742.3671875,81383.421875,81526.140625,6300
2024-12-12,81476.7578125,81680.96875,81211.640625,81289.9609375,7800
2024-12-13,81212.453125,82213.921875,80082.8203125,82133.1171875,11300
2024-12-16,82000.3125,82116.4375,81551.28125,81748.5703125,5200
2024-12-17,81511.8125,81613.640625,80612.203125,80684.453125,4900
2024-12-18,80666.2578125,80868.0234375,80050.0703125,80182.203125,4700
2024-12-19,79029.03125,79516.171875,79020.078125,79218.046875,6500
2024-12-20,79335.4765625,79587.1484375,77874.59375,78041.59375,9000
2024-12-23,78488.640625,78918.1171875,78189.1875,78540.171875,10300
2024-12-24,78707.3671875,78877.359375,78397.7890625,78472.8671875,6200
2024-12-26,78557.28125,78898.3671875,78173.3828125,78472.4765625,5600
2024-12-27,78607.6171875,79043.1484375,78598.546875,78699.0703125,7700
2024-12-30,78637.578125,79092.703125,78077.1328125,78248.1328125,8900
2024-12-31,77982.5703125,78305.34375,77560.7890625,78139.0078125,6100
2025-01-01,78265.0703125,78756.4921875,77898.296875,78507.40625,5000
2025-01-02,78657.5234375,80032.8671875,78542.3671875,79943.7109375,8600
2025-01-03,80072.9921875,80072.9921875,79109.7265625,79223.109375,10900
2025-01-06,79281.6484375,79532.671875,77781.6171875,77964.9921875,11800
2025-01-07,78019.796875,78452.7421875,77925.09375,78199.109375,9400
2025-01-08,78319.453125,78319.453125,77486.7890625,78148.4921875,10100
2025-01-09,78206.2109375,78206.2109375,77542.921875,77620.2109375,6800
2025-01-10,77682.59375,77919.703125,77099.546875,77378.90625,8500
2025-01-13,76629.8984375,77128.3515625,76249.71875,76330.0078125,13600
2025-01-14,76335.75,76835.609375,76335.75,76499.6328125,16800
2025-01-15,76900.140625,76991.046875,76479.703125,76724.078125,12800
2025-01-16,77319.5,77319.5,76895.5078125,77042.8203125,8600
2025-01-17,77069.1875,77069.1875,76263.2890625,76619.328125,9700
2025-01-20,76978.53125,77318.9375,76584.84375,77073.4375,11300
2025-01-21,77261.71875,77337.359375,75641.8671875,75838.359375,32900
2025-01-22,76114.421875,76463.1328125,75816.5,76404.9921875,16000
2025-01-23,76414.5234375,76743.5390625,76202.1171875,76520.3828125,11200
2025-01-24,76455.3515625,76985.953125,76091.75,76190.4609375,7800
2025-01-27,75700.4296875,75925.71875,75267.59375,75366.171875,9500
2025-01-28,75659.0,76512.9609375,75622.8828125,75901.40625,13000
2025-01-29,76138.2421875,76599.7265625,75975.796875,76532.9609375,10200
2025-01-30,76598.84375,76962.8828125,76401.1328125,76759.8125,18500
2025-01-31,76888.890625,77605.9609375,76833.8671875,77500.5703125,12600
2025-02-03,77063.9375,77260.3671875,76756.09375,77186.7421875,11400
2025-02-04,77687.6015625,78658.59375,77402.3671875,78583.8125,11800
2025-02-05,78704.6015625,78735.40625,78216.25,78271.28125,8000
2025-02-06,78513.359375,78551.65625,77843.9921875,78058.15625,8000
2025-02-07,78119.6015625,78356.9765625,77475.7421875,77860.1875,10900
2025-02-10,77789.296875,77849.578125,77106.890625,77311.796875,7000
2025-02-11,77384.9765625,77387.28125,76030.59375,76293.6015625,9800
2025-02-12,76188.2421875,76459.71875,75388.390625,76171.078125,10400
2025-02-13,76201.1015625,76764.53125,76013.4296875,76138.96875,6900
2025-02-14,76388.9921875,76483.0625,75439.640625,75939.2109375,9300
2025-02-17,75641.40625,76041.9609375,75294.7578125,75996.859375,8100
2025-02-18,76073.7109375,76091.6875,75531.0078125,75967.390625,8600
2025-02-19,75787.2734375,76338.578125,75581.3828125,75939.1796875,5100
2025-02-20,75672.84375,75794.1484375,75463.0078125,75735.9609375,6900
2025-02-21,75612.609375,75748.71875,75112.40625,75311.0625,12700
2025-02-24,74893.453125,74907.0390625,74387.4375,74454.40625,6400
2025-02-25,74440.296875,74785.078125,74400.3671875,74602.1171875,10700
2025-02-27,74706.6015625,74834.09375,74520.78125,74612.4296875,6700
2025-02-28,74201.7734375,74282.4296875,73141.2734375,73198.1015625,9100
2025-03-03,73427.6484375,73649.71875,72784.5390625,73085.9375,10100
2025-03-04,72817.34375,73033.1796875,72633.5390625,72989.9296875,6200
2025-03-05,73005.3671875,73933.796875,72894.046875,73730.2265625,9300
2025-03-06,74308.296875,74390.796875,73415.6796875,74340.09375,10100
2025-03-07,74347.140625,74586.4296875,74038.03125,74332.578125,6900
2025-03-10,74474.9765625,74741.25,74022.2421875,74115.171875,6600
2025-03-11,73743.8828125,74195.171875,73663.6015625,74102.3203125,11700
2025-03-12,74270.8125,74392.1484375,73598.15625,74029.7578125,13800
2025-03-13,74392.5390625,74401.109375,73770.59375,73828.90625,9900
2025-03-17,73830.03125,74376.3515625,73796.0625,74169.953125,7400
2025-03-18,74608.65625,75385.7578125,74480.1484375,75301.2578125,14500
2025-03-19,75473.171875,75568.3828125,75201.4765625,75449.046875,12200
2025-03-20,75917.109375,76456.25,75684.578125,76348.0625,9100
2025-03-21,76155.0,77041.9375,76095.2578125,76905.5078125,8500
2025-03-24,77456.2734375,78107.2265625,77179.3515625,77984.3828125,10100
2025-03-25,78296.28125,78741.6875,77745.6328125,78017.1875,12700
2025-03-26,78021.453125,78167.8671875,77194.21875,77288.5,10500
2025-03-27,77087.390625,77747.4609375,77082.5078125,77606.4296875,12700
2025-03-28,77690.6875,77766.703125,77185.6171875,77414.921875,16700
2025-04-01,76882.578125,77487.046875,75912.1796875,76024.5078125,10600
2025-04-02,76146.28125,76680.3515625,76064.9375,76617.4375,10800
2025-04-03,75811.859375,76493.7421875,75807.546875,76295.359375,6900
2025-04-04,76160.09375,76258.1171875,75240.546875,75364.6875,11700
2025-04-07,71449.9375,73403.9921875,71425.0078125,73137.8984375,29400
2025-04-08,74013.7265625,74859.390625,73424.921875,74227.078125,17100
2025-04-09,74103.828125,74103.828125,73673.0625,73847.1484375,9100
2025-04-11,74835.4921875,75467.328125,74762.84375,75157.2578125,14200
2025-04-15,76852.0625,76907.6328125,76435.0703125,76734.890625,12900
2025-04-16,76996.78125,77110.2265625,76543.7734375,77044.2890625,9500
2025-04-17,76968.0234375,78616.7734375,76665.7734375,78553.203125,11100
2025-04-21,78903.09375,79635.046875,78776.0625,79408.5,12600
2025-04-22,79728.390625,79824.296875,79253.4375,79595.59375,14800
2025-04-23,80142.09375,80254.546875,79506.8984375,80116.4921875,12000
2025-04-24,80058.4296875,80173.921875,79724.546875,79801.4296875,8200
2025-04-25,79830.1484375,80130.65625,78605.8125,79212.53125,13200
2025-04-28,79343.6328125,80321.8828125,79341.3515625,80218.3671875,8500
2025-04-29,80396.921875,80661.3125,80122.0234375,80288.3828125,16200
2025-04-30,80370.796875,80525.609375,79879.1484375,80242.2421875,12200
2025-05-02,80300.1875,81177.9296875,80168.59375,80501.9921875,12700
2025-05-05,80661.6171875,81049.03125,80657.7109375,80796.84375,8800
2025-05-06,80907.2421875,80981.578125,80481.03125,80641.0703125,12500
2025-05-07,79948.796875,80844.6328125,79937.4765625,80746.78125,8800
2025-05-08,80912.34375,80927.9921875,79987.609375,80334.8125,10600
2025-05-09,78968.34375,80032.9296875,78968.34375,79454.46875,8800
2025-05-12,80803.796875,82495.96875,80651.0703125,82429.8984375,10700
2025-05-13,82249.6015625,82572.8125,81043.6875,81148.21875,16200
2025-05-14,81278.4921875,81691.8671875,80910.03125,81330.5625,15200
2025-05-15,81354.4296875,82718.140625,80762.15625,82530.7421875,12600
2025-05-16,82392.6328125,82514.8125,82146.953125,82330.59375,15300
2025-05-19,82354.921875,82424.1015625,81964.5703125,82059.421875,8100
2025-05-20,82116.171875,82250.421875,81153.703125,81186.4375,10500
2025-05-21,81327.609375,82021.640625,81237.0625,81596.6328125,5800
2025-05-22,81323.046875,81323.2421875,80489.921875,80951.9921875,10700
2025-05-23,80897.0,81905.171875,80897.0,81721.078125,12000
2025-05-26,81928.953125,82492.2421875,81867.2265625,82176.453125,10200
2025-05-27,82038.203125,82410.5234375,81121.703125,81551.6328125,20700
2025-05-28,81457.609375,81613.359375,81244.0234375,81312.3203125,24100
2025-05-29,81591.03125,81816.890625,81106.9765625,81633.0234375,6800
2025-05-30,81465.6875,81698.2109375,81286.453125,81451.0078125,12600
2025-06-02,81214.421875,81474.2578125,80654.2578125,81373.75,9900
2025-06-03,81492.5,81774.2265625,80575.09375,80737.5078125,32000
2025-06-04,80777.6484375,81087.2890625,80705.1796875,80998.25,7500
2025-06-05,81196.078125,81911.1328125,80983.7265625,81442.0390625,9800
2025-06-06,81434.2421875,82299.890625,81140.109375,82188.9921875,12400
2025-06-09,82574.546875,82669.0,82369.2421875,82445.2109375,11500
2025-06-10,82643.7265625,82680.7890625,82240.3984375,82391.71875,15100
2025-06-11,82473.0234375,82783.5078125,82308.90625,82515.140625,11300
2025-06-12,82571.671875,82661.0390625,81523.15625,81691.9765625,6000
2025-06-13,80427.8125,81238.6796875,80354.59375,81118.6015625,6600
2025-06-16,81034.453125,81865.8203125,81012.3125,81796.1484375,11400
2025-06-17,81869.46875,81890.1484375,81427.0078125,81583.296875,21500
2025-06-18,81314.6171875,81858.96875,81237.0078125,81444.65625,11300
2025-06-19,81403.9375,81583.9375,81191.0390625,81361.8671875,12500
2025-06-20,81354.8515625,82494.4921875,81323.203125,82408.171875,6700
2025-06-23,81704.0703125,82169.671875,81476.7578125,81896.7890625,8000
2025-06-24,82534.609375,83018.15625,81900.1171875,82055.109375,119300
2025-06-25,82448.796875,82815.90625,82339.5703125,82755.5078125,7500
2025-06-26,82882.921875,83812.09375,82816.2578125,83755.8671875,10500
2025-06-27,83774.453125,84089.3515625,83645.40625,84058.8984375,8600
2025-06-30,84027.328125,84099.53125,83482.1328125,83606.4609375,6200
2025-07-01,83685.65625,83874.2890625,83572.5078125,83697.2890625,19100
2025-07-02,83790.71875,83935.0078125,83150.7734375,83409.6875,10600
2025-07-03,83540.7421875,83850.09375,83186.7421875,83239.46875,9600
2025-07-04,83306.8125,83477.859375,83015.828125,83432.890625,8800
2025-07-07,83398.078125,83516.8203125,83262.2265625,83442.5,6200
2025-07-08,83387.03125,83812.3125,83320.953125,83712.5078125,15300
2025-07-09,83625.890625,83781.359375,83382.28125,83536.078125,7800
2025-07-10,83658.203125,83742.28125,83134.96875,83190.28125,7500
2025-07-11,82820.7578125,83040.7421875,82442.25,82500.46875,10700
2025-07-14,82537.8671875,82537.8671875,82010.3828125,82253.4609375,18100
2025-07-15,82233.15625,82743.6171875,82221.7421875,82570.90625,9900
2025-07-16,82534.65625,82784.75,82342.9375,82634.4765625,7600
2025-07-17,82753.53125,82757.09375,82219.2734375,82259.2421875,8800
2025-07-18,82193.6171875,82334.75,81608.1328125,81757.7265625,8300
2025-07-21,81918.53125,82274.03125,81518.65625,82200.34375,15300
2025-07-22,82527.4296875,82538.171875,82110.6328125,82186.8125,23900
2025-07-23,82451.8671875,82786.4296875,82279.7265625,82726.640625,10100
2025-07-24,82779.953125,82784.2421875,82047.21875,82184.171875,14000
2025-07-25,82065.7578125,82069.5078125,81397.6875,81463.09375,10000
2025-07-28,81299.96875,81557.40625,80776.4375,80891.0234375,5100
2025-07-29,80620.25,81429.8828125,80575.453125,81337.953125,12300
2025-07-30,81594.5234375,81618.9609375,81187.0625,81481.859375,7200
2025-07-31,80695.5,81803.2734375,80695.1484375,81185.578125,9700
2025-08-01,81074.40625,81317.5078125,80495.5703125,80599.90625,14700
2025-08-04,80765.828125,81093.1875,80500.5078125,81018.71875,9900
2025-08-05,80946.4296875,81010.4921875,80554.3984375,80710.25,10900
2025-08-06,80694.9765625,80834.4296875,80448.8203125,80543.9921875,5300
2025-08-07,80262.9765625,80737.546875,79811.2890625,80623.2578125,37500
2025-08-08,80478.0078125,80550.3984375,79775.84375,79857.7890625,23200
2025-08-11,79885.359375,80636.046875,79772.4609375,80604.078125,8600
2025-08-12,80508.5078125,80997.671875,80164.359375,80235.59375,10300
2025-08-13,80492.171875,80683.7421875,80319.0,80539.90625,12300
2025-08-14,80625.28125,80751.1796875,80489.859375,80597.65625,7200
2025-08-18,81315.7890625,81765.7734375,81202.421875,81273.75,19300
2025-08-19,81319.109375,81755.8828125,81315.4375,81644.390625,10900
2025-08-20,81671.46875,81985.6171875,81494.5,81857.84375,9400
2025-08-21,82220.4609375,82231.171875,81921.21875,82000.7109375,10100
2025-08-22,81951.4765625,81993.609375,81291.7734375,81306.8515625,6700
2025-08-25,81501.0625,81799.0625,81364.859375,81635.90625,9700
2025-08-26,81377.390625,81450.28125,80685.9765625,80786.5390625,20500
2025-08-28,80754.65625,80775.7109375,80013.0234375,80080.5703125,7800
2025-08-29,80010.828125,80310.7421875,79741.7578125,79809.6484375,12500
2025-09-01,79828.9921875,80406.84375,79818.3828125,80364.4921875,6000
2025-09-02,80520.09375,80761.140625,80008.5,80157.8828125,8200
2025-09-03,80295.9921875,80671.28125,80004.6015625,80567.7109375,17100
2025-09-04,81456.671875,81456.671875,80608.9375,80718.0078125,17000
2025-09-05,81012.421875,81036.5625,80321.1875,80710.7578125,8200
2025-09-08,80904.3984375,81171.3828125,80733.0703125,80787.296875,8700
2025-09-09,81129.6875,81181.3671875,80927.96875,81101.3203125,6300
2025-09-10,81504.359375,81643.8828125,81235.421875,81425.1484375,11800
2025-09-11,81217.296875,81642.21875,81216.90625,81548.7265625,13500
2025-09-12,81758.953125,81992.8515625,81641.3828125,81904.703125,11100
2025-09-15,81925.5078125,81998.5078125,81744.703125,81785.7421875,10500
2025-09-16,81852.109375,82443.4765625,81779.9375,82380.6875,8200
2025-09-17,82506.3984375,82741.953125,82490.46875,82693.7109375,14600
2025-09-18,83108.921875,83141.2109375,82704.921875,83013.9609375,14600
2025-09-19,82946.0390625,82978.6328125,82485.921875,82626.2265625,9700
2025-09-22,82151.0703125,82583.15625,81997.2890625,82159.96875,10300
2025-09-23,82147.3671875,82370.3828125,81776.53125,82102.1015625,9300
2025-09-24,81917.6484375,82045.46875,81607.84375,81715.6328125,15100
2025-09-25,81574.3125,81840.7265625,81092.890625,81159.6796875,14800
2025-09-26,80956.0078125,81033.09375,80332.40625,80426.4609375,10700
2025-09-29,80588.7734375,80851.3828125,80248.84375,80364.9375,8600
2025-09-30,80541.7734375,80677.8203125,80201.1484375,80267.6171875,7100
2025-10-01,80173.2421875,81068.4296875,80159.8984375,80983.3125,22300
2025-10-03,80684.140625,81251.9921875,80649.5703125,81207.171875,13600
2025-10-06,81274.7890625,81846.421875,81155.8828125,81790.1171875,8800
2025-10-07,81883.953125,82309.5625,81787.4765625,81926.75,13900
2025-10-08,81899.5078125,82257.7421875,81646.078125,81773.65625,15200
2025-10-09,81900.0,82247.7265625,81667.6796875,82172.1015625,23200
2025-10-10,82075.453125,82654.109375,82072.9296875,82500.8203125,13700
2025-10-13,82049.15625,82438.5,82043.140625,82327.046875,9000
2025-10-14,82404.5390625,82573.3671875,81781.6171875,82029.9765625,12600
2025-10-15,82197.25,82727.0234375,82084.3671875,82605.4296875,10600
2025-10-16,82794.7890625,83615.4765625,82791.3515625,83467.65625,27400
2025-10-17,83331.78125,84172.2421875,83206.078125,83952.1875,14300
2025-10-20,84269.296875,84656.5625,84196.7890625,84363.3671875,10900
2025-10-21,84484.671875,84665.4375,84286.3984375,84426.34375,3400
2025-10-23,85154.1484375,85290.0625,84445.25,84556.3984375,25700
2025-10-24,84667.2265625,84707.4375,83957.1484375,84211.8828125,13600
2025-10-27,84297.390625,84932.078125,84294.203125,84778.84375,12000
2025-10-28,84625.7109375,84986.9375,84219.390625,84628.15625,12900
2025-10-29,84663.6796875,85105.828125,84638.6796875,84997.1328125,13600
2025-10-30,84750.8984375,84906.953125,84312.6484375,84404.4609375,14200
